IDX,LON,LAT
117865,-88.59803599999998,30.773135000000025
117866,-88.59802499999995,30.793535000000077
117867,-88.59801999999996,30.794902000000036
117868,-88.59797399999997,30.83171100000004
117869,-88.59796099999994,30.837249000000043
117870,-88.59800999999999,30.81577500000003
117871,-88.59799799999996,30.822488000000078
117872,-88.59801399999998,30.809983000000045
117873,-88.59798599999993,30.826254000000063
117874,-88.59912199999997,30.849293000000046
117875,-88.59795499999996,30.838640000000055
117876,-88.59794699999998,30.84288300000003
117877,-88.50892899999997,30.92256800000007
117878,-88.5054343333333,30.920951666666706
117879,-88.51434366666662,30.925350000000055
117880,-88.50049399999995,30.91867700000006
117881,-88.49499899999995,30.916143000000034
117882,-88.48921599999994,30.913473000000067
117883,-88.48577999999998,30.911887000000036
117884,-88.41847799999994,30.863268000000062
117885,-88.37788099999995,30.82651500000003
117886,-88.42490799999996,30.867661000000055
117887,-88.42297899999994,30.866122500000046
117888,-88.42131499999994,30.864949000000024
117889,-88.4675503333333,30.90347200000004
117890,-88.46039599999995,30.900173000000052
117891,-88.44205199999999,30.88469900000007
117892,-88.43779899999998,30.880445000000066
117893,-88.45553699999994,30.897362000000044
117894,-88.45036899999997,30.893043000000034
117895,-88.44394799999998,30.886630000000025
117896,-88.45133099999998,30.89399700000007
117897,-88.43113899999997,30.873902000000044
117898,-88.42644999999999,30.86921700000005
117899,-88.21498049999997,30.563638000000054
117900,-88.20141799999999,30.559322000000066
117901,-88.22114999999997,30.515531000000067
117902,-88.20227999999994,30.525377500000076
117903,-88.18401649999996,30.53773700000005
117904,-88.17692399999999,30.544347000000073
117905,-88.23506499999996,30.539393000000075
117906,-88.23006199999998,30.54185250000006
117907,-88.20562599999994,30.557119000000057
117908,-88.31027199999994,30.501792000000023
117909,-88.27044999999998,30.520541000000037
117910,-88.33241199999998,30.496837000000028
117911,-88.25400799999994,30.50355600000006
117912,-88.24227699999994,30.50593200000003
117913,-88.23335199999997,30.50905400000005
117914,-88.24682299999995,30.533616000000052
117915,-88.23959699999996,30.537166000000052
117916,-66.71584766666662,18.2252286666667
117917,-88.25915799999996,30.527210000000025
117918,-88.22700449999996,30.512114500000052
117919,-88.22330699999998,30.514275000000055
117920,-88.22502899999995,30.607897000000037
117921,-88.22516599999994,30.58886300000006
117922,-88.28543599999995,30.669051000000024
117923,-88.28397599999994,30.66976500000004
117924,-88.28953799999994,30.666521000000046
117925,-88.28817099999998,30.667365000000075
117926,-88.29215199999999,30.664914000000067
117927,-88.29090499999995,30.66567800000007
117928,-88.28680499999996,30.668209000000047
117929,-88.28238599999997,30.670217000000036
117930,-88.28073399999994,30.67046000000005
117931,-88.27906299999995,30.670607000000075
117932,-88.22535199999999,30.57416100000006
117933,-88.21899999999994,30.568106000000057
117934,-88.22471599999994,30.63963300000006
117935,-88.22487199999995,30.612570000000062
117936,-88.22542499999997,30.66144500000007
117937,-88.22475899999995,30.651748000000055
117938,-88.16591399999999,30.60066800000004
117939,-88.15942399999994,30.614974000000075
117940,-88.15426799999995,30.621951000000024
117941,-88.14563499999997,30.632570000000044
117942,-88.13803499999995,30.578434000000073
117943,-88.14860999999996,30.59361000000007
117944,-88.15011199999998,30.602296000000024
117945,-88.14232149999998,30.61162200000004
117946,-88.17180699999997,30.554722000000055
117947,-88.14275999999995,30.55466000000007
117948,-88.17102699999998,30.57446900000008
117949,-88.20239399999997,30.55950100000007
117950,-88.18440899999996,30.572714000000076
117951,-88.17033249999997,30.580945000000042
117952,-88.17919999999998,30.55490800000007
117953,-88.19706699999995,30.558530000000076
117954,-88.18700599999994,30.55649100000005
117955,-88.17452899999995,30.547709000000054
117956,-88.16919699999994,30.59147850000005
117957,-88.15985099999995,30.596749000000045
117958,-88.16333399999996,30.596858000000054
117959,-88.15415799999997,30.59561450000004
117960,-88.16827549999996,30.59673250000006
117961,-88.16696999999994,30.59886800000004
117962,-88.17122399999994,30.596625000000074
117963,-88.16630499999997,30.59686400000004
117964,-88.15693399999998,30.62954700000006
117965,-88.15876349999996,30.641240500000066
117966,-88.1569821428571,30.61852085714292
117967,-88.15691599999997,30.619719000000032
117968,-88.16100799999998,30.648398000000043
117969,-88.16097299999996,30.65569000000005
117970,-88.11957349999997,30.551570500000054
117971,-88.09658533333328,30.55148466666672
117972,-88.08812649999996,30.56362150000004
117973,-88.13358599999998,30.57183800000007
117974,-88.12346599999995,30.55458600000003
117975,-88.12926399999998,30.56542900000005
117976,-88.12357379999995,30.552414000000056
117977,-88.09304099999997,30.556283000000064
117978,-88.13995349999996,30.637995000000046
117979,-88.12922299999997,30.647565000000043
117980,-88.11640799999995,30.65568200000004
117981,-88.10796199999999,30.661640000000034
117982,-88.08902499999994,30.63452700000005
117983,-88.08899766666663,30.640253666666695
117984,-88.12266919999996,30.62538460000004
117985,-88.10987099999994,30.63008700000006
117986,-88.09497499999998,30.63714900000008
117987,-88.11805599999997,30.632036000000028
117988,-88.12092399999995,30.64897700000006
117989,-88.12684099999996,30.623910000000052
117990,-88.14481399999994,30.63358000000005
117991,-88.11787549999997,30.63004600000005
117992,-88.12542999999994,30.624521000000072
117993,-88.12371399999995,30.625148000000024
117994,-88.12080799999995,30.65301400000004
117995,-88.12239799999996,30.65198725000006
117996,-88.12377399999997,30.65518600000007
117997,-88.12562899999995,30.65010600000005
117998,-88.10694699999999,30.66352100000006
117999,-66.72570699999994,18.218930000000057
118000,-88.15130399999998,30.785961000000043
118001,-88.15084099999996,30.802500500000065
118002,-88.10086799999993,30.802098000000058
118003,-88.09744899999998,30.80190300000004
118004,-88.22548249999994,30.80670525000005
118005,-88.22547299999997,30.797717000000034
118006,-88.32701099999997,30.798287000000073
118007,-88.22556949999998,30.762387500000074
118008,-88.20861599999995,30.754499000000067
118009,-88.20218599999998,30.808032000000026
118010,-88.10422699999998,30.800426000000073
118011,-88.10431599999998,30.802156500000052
118012,-88.21568599999998,30.686777000000063
118013,-88.20726499999995,30.68575450000006
118014,-88.22560199999998,30.74802500000007
118015,-88.22557799999998,30.72645600000007
118016,-88.31878899999995,30.79605200000003
118017,-88.27654899999996,30.78448700000007
118018,-88.22545899999994,30.704931000000045
118019,-88.22547799999995,30.686593000000073
118020,-88.24401283333329,30.677665833333396
118021,-88.24561449999996,30.678092500000048
118022,-88.24455999999998,30.675767000000064
118023,-88.24312949999995,30.67630950000006
118024,-88.26068799999996,30.67222000000004
118025,-88.25913049999997,30.672386500000044
118026,-88.26904299999995,30.671492000000057
118027,-88.26737499999996,30.67165700000004
118028,-88.27418949999998,30.671050000000037
118029,-88.27238399999999,30.671193000000073
118030,-88.27071199999995,30.67133300000006
118031,-88.26570299999997,30.671794000000034
118032,-88.26402999999999,30.671924000000047
118033,-88.26235899999995,30.67206900000008
118034,-88.25401099999993,30.672849000000042
118035,-88.25236399999994,30.673133000000064
118036,-88.24619299999998,30.679335000000037
118037,-88.25734899999998,30.67252700000006
118038,-88.25567799999999,30.67267300000003
118039,-88.24917499999998,30.674019000000044
118040,-88.24763399999995,30.674595000000068
118041,-88.24609799999996,30.67518300000006
118042,-88.25073599999996,30.67348700000008
118043,-88.24478099999999,30.680440000000033
118044,-88.24517099999997,30.681452000000036
118045,-88.24627299999997,30.680517000000066
118046,-88.22944999999999,30.68148800000006
118047,-88.23823699999997,30.67816300000004
118048,-88.24220499999996,30.680245000000042
118049,-88.24221899999995,30.67879750000006
118050,-88.24280299999998,30.677658000000065
118051,-88.24315699999994,30.681460000000072
118052,-88.24366999999995,30.680559000000073
118053,-88.22244499999994,30.68420100000003
118054,-88.22552499999995,30.717273000000034
118055,-88.22546699999998,30.70741400000003
118056,-88.22568499999994,30.779603000000066
118057,-88.25882999999999,30.77866000000006
118058,-88.24281499999995,30.774233000000038
118059,-88.22568299999995,30.792785000000038
118060,-88.10264099999995,30.734800000000064
118061,-88.10516399999995,30.737775000000056
118062,-88.13905199999994,30.774414000000036
118063,-88.17727899999994,30.737564000000077
118064,-88.17023499999999,30.72703800000005
118065,-88.14894899999996,30.71988150000007
118066,-88.14407299999996,30.71966850000007
118067,-88.12231066666662,30.706883333333394
118068,-88.10751599999998,30.740598000000034
118069,-88.08940799999993,30.74245200000007
118070,-88.14851149999996,30.675921500000072
118071,-88.13498099999998,30.67600550000003
118072,-88.17394999999999,30.69745400000005
118073,-88.17412299999995,30.704232000000047
118074,-88.19053299999996,30.67810650000004
118075,-88.17832199999995,30.67590750000005
118076,-88.20125849999997,30.68300050000005
118077,-88.16952599999996,30.682682000000057
118078,-88.17364099999998,30.68936300000007
118079,-88.17008019999996,30.675643600000047
118080,-88.16186499999995,30.67592200000007
118081,-88.17048799999998,30.673301000000038
118082,-88.16275499999995,30.71965300000005
118083,-88.16207099999995,30.720681285714345
118084,-88.16424599999993,30.721249000000057
118085,-88.15431999999998,30.72011800000007
118086,-88.15123199999996,30.719982500000043
118087,-88.17004099999997,30.711096000000055
118088,-88.18870299999998,30.74859900000007
118089,-88.11326399999996,30.700570000000027
118090,-88.10617999999994,30.697760000000073
118091,-88.12326299999995,30.702545000000043
118092,-88.12303499999996,30.70363100000003
118093,-88.12691799999996,30.684867500000053
118094,-88.12624499999998,30.68834700000008
118095,-88.12736779999994,30.676149000000056
118096,-88.12717999999995,30.67845900000005
118097,-88.12714299999999,30.67345000000006
118098,-88.13026799999994,30.712491000000057
118099,-88.12700999999998,30.710050000000024
118100,-88.13616999999994,30.718365000000063
118101,-88.09952799999996,30.695012000000077
118102,-88.08817399999998,30.691494000000034
118103,-88.10368499999998,30.696749000000068
118104,-88.08722799999998,30.675796000000048
118105,-88.08443499999998,30.71946900000006
118106,-88.08861399999995,30.721806000000072
118107,-88.09479499999998,30.726203000000055
118108,-88.08321499999997,30.71780250000006
118109,-88.09216199999997,30.723610000000065
118110,-88.11265999999995,30.747578000000033
118111,-88.11454599999996,30.74987600000003
118112,-88.12907999999999,30.76539100000008
118113,-88.13715299999998,30.772696500000023
118114,-88.09405999999996,30.768147000000056
118115,-88.10102499999996,30.789222000000052
118116,-88.11893699999996,30.755107000000066
118117,-88.12271199999998,30.759521000000063
118118,-88.10499399999998,30.742770000000064
118119,-88.09647239999995,30.750759400000028
118120,-88.09267599999998,30.757722000000058
118121,-88.08976599999994,30.745194000000026
118122,-88.09215449999996,30.75135800000004
118123,-88.08979999999997,30.747588000000064
118124,-88.09233199999994,30.76114300000006
118125,-88.09282499999995,30.764406000000065
118126,-88.09320899999994,30.76563900000008
118127,-88.09372799999994,30.76721800000007
118128,-88.10254249999994,30.793814500000053
118129,-88.18885599999999,30.84235300000006
118130,-88.19712199999998,30.86834600000003
118131,-88.12559099999999,30.80277700000005
118132,-88.17310099999997,30.828050000000076
118133,-88.18435749999998,30.836918500000053
118134,-88.17264399999999,30.804864000000066
118135,-88.16211799999996,30.818636000000026
118136,-88.20202899999998,30.899527000000035
118137,-88.20147399999996,30.90254600000003
118138,-88.19823599999995,30.88222200000007
118139,-88.20085199999994,30.89133000000004
118140,-88.20149899999996,30.895650000000046
118141,-88.10737649999996,30.80206350000006
118142,-88.10271799999998,30.802088000000026
118143,-88.27089099999995,31.17059000000006
118144,-88.29932799999995,31.20841500000006
118145,-88.31267799999995,31.239450250000033
118146,-88.36430899999996,31.301224500000046
118147,-88.50530599999996,31.19121800000005
118148,-88.50608599999998,31.19571200000007
118149,-88.54355499999997,31.062662000000046
118150,-88.54036699999995,31.06930200000005
118151,-88.54449299999999,30.949051000000054
118152,-88.53531699999996,30.94505600000008
118153,-88.59953099999996,30.998180000000048
118154,-88.59616599999998,31.000741000000062
118155,-88.57373899999999,30.95578400000005
118156,-88.56822499999998,30.95625300000006
118157,-88.59045299999997,30.95372400000008
118158,-88.58451799999995,30.954445000000078
118159,-88.59735166666663,30.95303300000006
118160,-88.55562299999997,30.953703000000075
118161,-88.55192599999998,30.952158000000054
118162,-88.55020699999996,30.951442333333375
118163,-88.56120599999997,30.955517000000043
118164,-88.57692299999997,31.017194000000075
118165,-88.57161199999996,31.023636000000067
118166,-88.56774299999995,31.02827700000006
118167,-88.56406999999996,31.032811000000038
118168,-88.59184299999998,31.003989000000047
118169,-88.58589699999999,31.00847200000004
118170,-88.58201799999995,31.011478000000068
118171,-88.55649399999999,31.042009000000064
118172,-88.55160199999995,31.047957000000054
118173,-88.55957066666663,31.038231666666718
118174,-88.54839399999997,31.052603000000033
118175,-88.54573599999998,31.05822900000004
118176,-88.53088399999996,30.94205900000003
118177,-88.51077599999996,31.127860000000055
118178,-88.50879699999996,31.131642000000056
118179,-88.53743799999995,31.07549000000006
118180,-88.52758499999999,31.095673000000033
118181,-88.52512099999996,31.100410000000068
118182,-88.53462799999994,31.081301000000053
118183,-88.53257899999994,31.08555800000005
118184,-88.53019399999994,31.090526000000068
118185,-88.52253599999995,31.10534400000006
118186,-88.51994899999994,31.11030100000005
118187,-88.51759399999997,31.114809000000037
118188,-88.51544199999995,31.118919000000062
118189,-88.51317099999994,31.123248000000046
118190,-88.50577799999996,31.13741900000008
118191,-88.49972099999997,31.158222000000023
118192,-88.5008633333333,31.165501000000045
118193,-88.50345199999998,31.14182900000003
118194,-88.50093999999996,31.14756200000005
118195,-88.49985499999997,31.15241100000003
118196,-88.50260199999997,31.175565000000063
118197,-88.50340499999999,31.180203000000063
118198,-88.50172899999995,31.17052700000005
118199,-88.50447999999994,31.186428000000035
118200,-88.40800699999994,31.33751600000005
118201,-88.50394199999994,31.32618400000007
118202,-88.50432499999994,31.332879000000048
118203,-88.47999299999998,31.386118000000067
118204,-88.47324199999997,31.396933000000047
118205,-88.51887699999997,31.259645000000035
118206,-88.51740599999994,31.264482000000044
118207,-88.50684599999994,31.20017400000006
118208,-88.51657599999999,31.224420000000066
118209,-88.51942099999997,31.228781000000026
118210,-88.50754599999999,31.20420900000005
118211,-88.50985699999995,31.213280000000054
118212,-88.51399399999997,31.22047500000008
118213,-88.52228099999996,31.233104000000026
118214,-88.52512799999994,31.237422000000038
118215,-88.52747299999999,31.24196900000004
118216,-88.52754199999998,31.246867000000066
118217,-88.52529999999996,31.251332000000048
118218,-88.52180599999997,31.255318000000045
118219,-88.51015099999995,31.277766000000042
118220,-88.50597599999998,31.28201000000007
118221,-88.50152399999996,31.291130000000067
118222,-88.50025899999997,31.295983000000035
118223,-88.51420399999995,31.273345000000063
118224,-88.51595899999995,31.26930100000004
118225,-88.50345499999997,31.28616900000003
118226,-88.49958799999996,31.306029000000024
118227,-88.49925099999996,31.310916000000077
118228,-88.49992399999996,31.301033000000075
118229,-88.50022399999995,31.315779000000077
118230,-88.50227099999995,31.32070600000003
118231,-88.50107299999996,31.356371000000024
118232,-88.49780399999997,31.360401000000024
118233,-88.50467699999996,31.33813800000007
118234,-88.50570599999998,31.349324000000024
118235,-88.50437899999997,31.351778000000024
118236,-88.49383099999994,31.364003000000025
118237,-88.48947599999997,31.367223000000024
118238,-88.48598499999997,31.37120600000003
118239,-88.48372499999994,31.376604000000043
118240,-88.48141299999997,31.382497000000058
118241,-88.41095199999995,31.339951000000042
118242,-88.43150999999995,31.405435000000068
118243,-88.44940699999995,31.433222000000058
118244,-88.46616199999994,31.421295000000043
118245,-88.46564299999994,31.43161900000007
118246,-88.46698899999996,31.40751800000004
118247,-88.46663399999994,31.412207000000024
118248,-88.47022499999997,31.400811000000033
118249,-88.46639799999997,31.416780000000074
118250,-88.45394099999999,31.439309000000037
118251,-88.45662799999997,31.44307100000003
118252,-88.45743199999998,31.444692000000032
118253,-88.46516899999995,31.440796000000034
118254,-66.29999249999995,18.405869000000052
118255,-88.46543199999996,31.435850000000073
118256,-88.45247866666664,31.43731933333339
118257,-88.45080999999999,31.43504500000006
118258,-88.45140599999996,31.435850000000073
118259,-88.23173799999995,31.05618000000004
118260,-88.23811049999995,31.09094900000005
118261,-88.23727599999995,30.996047000000033
118262,-88.23414899999995,31.00539100000003
118263,-88.23173899999995,31.025284000000056
118264,-88.23174699999998,31.04150100000004
118265,-88.24871599999994,31.12349800000004
118266,-88.25896699999998,31.14406800000006
118267,-88.23819399999996,31.103773000000047
118268,-88.37163899999999,32.46602400000003
118269,-88.30314199999998,32.51985700000006
118270,-89.12925399999995,31.691513000000043
118271,-89.12842099999995,31.69241100000005
118272,-89.13045699999998,31.684998000000064
118273,-89.12555999999995,31.68646300000006
118274,-89.12886519999995,31.69471260000005
118275,-88.55876499999994,32.50508400000007
118276,-88.55066799999996,32.50957633333339
118277,-90.08976049999998,32.50346000000005
118278,-90.08776499999996,32.50731650000006
118279,-90.13127299999996,32.47519200000005
118280,-90.10294699999997,32.51476300000007
118281,-89.13351899999998,32.33950600000003
118282,-89.04779299999996,32.34537800000004
118283,-89.87870399999997,32.49867700000004
118284,-89.87321799999995,32.508121000000074
118285,-89.93077999999997,32.50560100000007
118286,-89.93961899999994,32.51324000000005
118287,-89.13185999999996,33.540197000000035
118288,-89.12760799999995,33.540174000000036
118289,-89.12896799999999,33.06870200000003
118290,-89.12382599999995,33.07087800000005
118291,-89.65196666666664,31.74853066666672
118292,-89.65875499999999,31.75178100000005
118293,-89.65790499999997,31.62750200000005
118294,-89.65235499999996,31.624662666666705
118295,-89.66257199999995,32.31098100000003
118296,-89.62053599999996,32.314265000000034
118297,-89.87029099999995,31.979724000000033
118298,-89.87430699999999,31.982849000000044
118299,-89.91911999999996,31.58722400000005
118300,-89.91026699999998,31.587121000000025
118301,-89.97197499999999,31.590085000000045
118302,-89.95972999999998,31.587649000000056
118303,-90.04815399999995,31.577687000000026
118304,-90.03946799999994,31.57917100000003
118305,-90.02374899999995,31.587239000000068
118306,-90.01749199999995,31.592936000000066
118307,-90.11616699999996,31.568482000000074
118308,-90.11178899999999,31.56792500000006
118309,-90.15725299999997,31.55551900000006
118310,-90.15574766666663,31.556194666666727
118311,-90.14968599999997,31.559447000000034
118312,-90.14403166666663,31.562506666666707
118313,-90.16434399999997,31.554141000000072
118314,-90.16083299999997,31.55448300000006
118315,-90.16655899999995,31.554047000000025
118316,-90.13393499999995,31.566733000000056
118317,-90.12200699999994,31.56812000000008
118318,-90.13964699999997,31.564873000000034
118319,-90.08151899999996,31.566110000000037
118320,-90.07635099999999,31.56812300000007
118321,-90.10390399999994,31.566796000000068
118322,-90.09010099999995,31.56487500000003
118323,-90.07091249999996,31.570257000000026
118324,-90.06355499999995,31.573132000000044
118325,-90.0559173333333,31.5760636666667
118326,-90.07310099999995,31.569397000000038
118327,-90.07217399999996,31.569761000000028
118328,-90.03015749999997,31.58156850000006
118329,-90.02516699999995,31.585772000000077
118330,-89.95072099999999,31.587549000000024
118331,-89.93756899999994,31.58742200000006
118332,-89.95425399999993,31.58759800000007
118333,-89.93301199999996,31.587372000000045
118334,-89.92675499999996,31.587304000000074
118335,-89.98318233333327,31.593651333333394
118336,-89.97529999999995,31.591138000000058
118337,-90.00952999999998,31.594560000000058
118338,-90.00182733333331,31.59455466666674
118339,-89.99398499999995,31.594547000000034
118340,-89.89986366666663,31.588099000000057
118341,-89.89572466666662,31.59042166666673
118342,-89.79013599999996,31.645238333333378
118343,-89.78095699999994,31.646394000000043
118344,-89.90766199999996,31.58709600000003
118345,-89.85147399999994,31.615148000000033
118346,-89.84218599999997,31.61929200000003
118347,-89.88310499999994,31.60773800000004
118348,-89.87907699999994,31.611165000000028
118349,-89.88559833333329,31.603004000000055
118350,-89.88976999999994,31.595965000000035
118351,-89.87205433333328,31.61247533333339
118352,-89.86534999999998,31.61334400000004
118353,-89.83598299999994,31.623260000000073
118354,-89.82023199999998,31.63295400000004
118355,-89.81114899999994,31.636698000000024
118356,-89.83286999999996,31.625227000000052
118357,-89.82628499999998,31.62947900000006
118358,-89.82330399999995,31.63136300000008
118359,-89.80831299999994,31.637871000000075
118360,-89.80448699999994,31.639447000000075
118361,-89.79951799999998,31.641505000000052
118362,-89.79596299999997,31.642970000000048
118363,-89.72368499999999,31.638727000000074
118364,-89.71809299999995,31.638678000000027
118365,-89.75588349999998,31.642082000000045
118366,-89.75065299999994,31.640783000000056
118367,-89.76843199999996,31.643759000000045
118368,-89.76199499999996,31.642649000000063
118369,-89.73711599999996,31.63887200000005
118370,-89.73283499999997,31.63878200000005
118371,-89.74458599999997,31.639550000000042
118372,-89.74323699999997,31.63941600000004
118373,-89.74118166666663,31.639224666666717
118374,-89.73818399999999,31.638949000000025
118375,-89.68762199999998,31.63860500000004
118376,-89.68149999999997,31.638536000000045
118377,-89.70543299999997,31.638720000000035
118378,-89.69609099999997,31.638664000000063
118379,-89.71264199999996,31.638554000000056
118380,-89.69186599999995,31.638634000000025
118381,-89.68877699999996,31.638613000000078
118382,-89.67499399999997,31.638003000000026
118383,-89.66939099999996,31.636378000000036
118384,-89.66276699999997,31.63127600000007
118385,-89.71870499999994,31.850216000000046
118386,-89.72040699999997,31.854356000000053
118387,-89.78350599999999,31.905849000000046
118388,-89.79100299999999,31.91024200000004
118389,-89.79966599999995,31.91514200000006
118390,-89.80388499999998,31.91762300000005
118391,-89.84983499999996,31.957475500000072
118392,-89.85330899999997,31.96166100000005
118393,-89.85674299999994,31.96560100000005
118394,-89.86603199999996,31.97640050000004
118395,-89.86742299999997,31.97748400000006
118396,-89.86903299999994,31.978743000000065
118397,-89.85850999999997,31.967925000000037
118398,-89.86226499999998,31.973001000000068
118399,-89.85944899999998,31.96920700000004
118400,-89.86104999999998,31.971400000000074
118401,-89.79369399999996,31.911636000000044
118402,-89.79443599999996,31.91206500000004
118403,-89.79759499999994,31.913923000000068
118404,-89.81286399999999,31.922912000000053
118405,-89.81718799999999,31.925456000000054
118406,-89.84090099999997,31.947328000000027
118407,-89.84354799999994,31.950082000000066
118408,-89.82234599999998,31.92874100000006
118409,-89.82693199999994,31.932796000000053
118410,-89.83290199999999,31.939009000000055
118411,-89.83354599999996,31.939674000000025
118412,-89.83424499999995,31.940402000000063
118413,-89.83990399999999,31.946292000000028
118414,-89.82804699999997,31.933957000000078
118415,-89.83007699999996,31.936069000000032
118416,-89.83225199999998,31.93833200000006
118417,-89.84715799999998,31.953992000000028
118418,-89.80856699999998,31.92037700000003
118419,-89.81175799999994,31.922266000000036
118420,-89.68203799999998,31.782359000000042
118421,-89.68415699999997,31.786623000000077
118422,-89.66309699999994,31.754822000000047
118423,-89.66709599999996,31.75828800000005
118424,-89.67157199999997,31.762217000000078
118425,-89.67542799999995,31.76644200000004
118426,-89.67748299999994,31.771562000000074
118427,-89.67942599999998,31.776640000000043
118428,-89.67988699999995,31.77783000000005
118429,-89.68059099999996,31.779423000000065
118430,-89.68709699999994,31.792542000000026
118431,-89.69700099999994,31.813555000000065
118432,-89.69899099999998,31.817813000000058
118433,-89.69125599999995,31.80108000000007
118434,-89.69280999999995,31.80446100000006
118435,-89.68879299999998,31.795966000000078
118436,-89.69029099999995,31.799003000000027
118437,-89.69080099999996,31.800084000000027
118438,-89.69477099999995,31.808721000000048
118439,-89.70169499999997,31.822110000000066
118440,-89.70396699999998,31.825544000000036
118441,-89.70841299999995,31.832558000000063
118442,-89.71109199999995,31.836906000000056
118443,-89.70449199999996,31.82633100000004
118444,-89.71438899999998,31.842256000000077
118445,-89.71674399999995,31.846186000000046
118446,-89.74919599999998,31.87107700000007
118447,-89.75565999999998,31.873651000000052
118448,-89.76385699999997,31.88113400000003
118449,-89.76293399999997,31.888837000000024
118450,-89.76163999999994,31.87677000000008
118451,-89.76773899999995,31.896574000000044
118452,-89.77227299999996,31.899241000000075
118453,-89.77420899999998,31.90038500000003
118454,-89.77694999999994,31.901991000000066
118455,-89.77980999999994,31.90367200000003
118456,-89.78182499999997,31.90486100000004
118457,-89.76300199999997,31.890747000000033
118458,-89.76532899999995,31.894903000000056
118459,-89.73482499999994,31.86570000000006
118460,-89.73731999999995,31.86647400000004
118461,-89.73858699999994,31.866896000000054
118462,-89.74271899999997,31.868489000000068
118463,-89.74472099999997,31.869287000000043
118464,-89.74680599999994,31.870119000000045
118465,-89.73953099999994,31.867236000000048
118466,-89.74071799999996,31.867691000000036
118467,-89.72236499999997,31.856914000000074
118468,-89.72602699999999,31.86065300000007
118469,-89.72982299999995,31.86393300000003
118470,-89.73141499999997,31.864629000000036
118471,-89.73246599999999,31.86495800000006
118472,-89.97702249999995,32.24566900000005
118473,-89.96786859999997,32.243778600000056
118474,-89.95777242857139,32.24403771428576
118475,-89.95389099999994,32.239945000000034
118476,-89.93717899999996,32.27167900000006
118477,-89.87350799999996,32.28073900000004
118478,-89.91558299999997,32.44420700000006
118479,-89.91375199999999,32.44940900000006
118480,-89.91488299999997,32.49848700000007
118481,-89.92133066666663,32.498493333333386
118482,-90.16455199999996,32.24240100000003
118483,-90.16318499999994,32.24702400000007
118484,-89.91507599999994,32.00335300000006
118485,-89.92082399999998,32.005709000000024
118486,-90.04613199999994,32.100298000000066
118487,-90.04922999999997,32.10362600000008
118488,-90.05630399999995,32.109939000000054
118489,-90.06103199999995,32.11345600000004
118490,-90.10904166666661,32.14681500000004
118491,-90.11415799999997,32.149181000000056
118492,-90.13396999999998,32.176510000000064
118493,-90.13569999999999,32.181065000000046
118494,-90.12816499999997,32.16141700000003
118495,-90.12871099999995,32.16284900000005
118496,-90.13125149999996,32.169362500000034
118497,-90.13224199999996,32.17196400000006
118498,-90.12952499999997,32.16499500000006
118499,-90.13050099999998,32.16739300000006
118500,-90.11928499999999,32.15155100000004
118501,-90.12384966666663,32.15445000000003
118502,-90.12702299999995,32.15842600000008
118503,-90.12781799999999,32.16050800000005
118504,-90.14471299999997,32.20051700000005
118505,-90.14812649999996,32.20683800000006
118506,-90.14930866666664,32.20902600000005
118507,-90.15070699999995,32.21161100000006
118508,-90.15883999999994,32.226661000000036
118509,-90.15974299999993,32.22835300000003
118510,-90.16072699999995,32.230270000000075
118511,-90.16125899999997,32.231258000000025
118512,-90.16329199999996,32.23502400000007
118513,-90.16408199999995,32.23648500000007
118514,-90.16164699999996,32.23198000000008
118515,-90.16247499999997,32.233512000000076
118516,-90.16461299999997,32.23844600000007
118517,-90.15207666666663,32.214148000000044
118518,-90.15301299999999,32.215883000000076
118519,-90.15397399999995,32.21765800000003
118520,-90.15500099999997,32.21955850000003
118521,-90.15357799999998,32.21692500000006
118522,-90.15689599999996,32.22306400000008
118523,-90.15584699999995,32.22112333333337
118524,-90.14007399999997,32.191955000000064
118525,-90.14304399999997,32.19743900000003
118526,-90.13660599999997,32.18341700000008
118527,-90.13756199999995,32.18594200000007
118528,-90.13838599999997,32.188116000000036
118529,-90.13690799999995,32.184214000000054
118530,-90.13936399999994,32.19057800000007
118531,-90.07543599999997,32.12417100000005
118532,-90.08022399999999,32.12773100000004
118533,-90.10389399999997,32.14443600000004
118534,-90.08502999999996,32.13130300000006
118535,-90.09460899999999,32.138438000000065
118536,-90.09901099999996,32.141706000000056
118537,-90.08633799999996,32.132277000000045
118538,-90.09135199999997,32.13601200000005
118539,-90.06580099999996,32.117004000000065
118540,-90.07063499999998,32.120600000000024
118541,-90.07229799999999,32.121838000000025
118542,-89.97653799999995,32.04181500000004
118543,-89.98141499999997,32.046325000000024
118544,-89.98470499999996,32.049360000000036
118545,-90.01090899999997,32.06947400000007
118546,-90.01393899999994,32.07174100000003
118547,-90.02291799999995,32.07848700000005
118548,-90.02794599999999,32.082264000000066
118549,-90.01840299999998,32.07509700000003
118550,-90.03178299999996,32.08514200000005
118551,-90.03983749999998,32.096148500000055
118552,-90.03632199999998,32.090554000000054
118553,-90.03755999999998,32.09280800000005
118554,-89.99373699999995,32.05658400000004
118555,-89.99787099999998,32.05969100000004
118556,-90.00318799999997,32.06368000000003
118557,-90.00853799999999,32.067694000000074
118558,-89.98637199999996,32.05090700000005
118559,-89.99172399999998,32.05507600000004
118560,-89.93778399999997,32.01266900000007
118561,-89.94373099999996,32.01510600000006
118562,-89.94926199999998,32.01738000000006
118563,-89.96359399999994,32.02984100000003
